"rental_id","rental_date","inventory_id","customer_id","return_date","staff_id","last_update","rental_period"
681,"2005-05-28 23:39:44",3346,531,"2005-06-01 01:42:44",1,"2006-02-16 02:30:53","3 days 02:03:00"
682,"2005-05-28 23:53:18",3160,148,"2005-05-29 19:14:18",2,"2006-02-16 02:30:53","19:21:00"
683,"2005-05-29 00:09:48",2038,197,"2005-06-02 04:27:48",1,"2006-02-16 02:30:53","4 days 04:18:00"
684,"2005-05-29 00:13:15",3242,461,"2005-06-04 21:26:15",2,"2006-02-16 02:30:53","6 days 21:13:00"
685,"2005-05-29 00:17:51",1385,172,"2005-06-05 05:32:51",2,"2006-02-16 02:30:53","7 days 05:15:00"
686,"2005-05-29 00:27:10",2441,411,"2005-05-30 02:29:10",1,"2006-02-16 02:30:53","1 day 02:02:00"
687,"2005-05-29 00:32:09",1731,250,"2005-05-31 23:53:09",1,"2006-02-16 02:30:53","2 days 23:21:00"
688,"2005-05-29 00:45:24",4135,162,"2005-06-02 01:30:24",1,"2006-02-16 02:30:53","4 days 00:45:00"
689,"2005-05-29 00:46:53",742,571,"2005-06-03 23:48:53",2,"2006-02-16 02:30:53","5 days 23:02:00"
690,"2005-05-29 00:54:53",2646,85,"2005-06-06 00:45:53",1,"2006-02-16 02:30:53","7 days 23:51:00"
691,"2005-05-29 01:01:26",4034,433,"2005-06-07 06:21:26",1,"2006-02-16 02:30:53","9 days 05:20:00"
692,"2005-05-29 01:32:10",800,18,"2005-06-02 03:54:10",2,"2006-02-16 02:30:53","4 days 02:22:00"
693,"2005-05-29 01:42:31",635,190,"2005-06-03 02:29:31",2,"2006-02-16 02:30:53","5 days 00:47:00"
694,"2005-05-29 01:49:43",592,399,"2005-06-05 06:52:43",1,"2006-02-16 02:30:53","7 days 05:03:00"
695,"2005-05-29 01:50:53",4276,528,"2005-06-03 02:28:53",1,"2006-02-16 02:30:53","5 days 00:38:00"
696,"2005-05-29 01:59:10",2076,19,"2005-06-01 02:45:10",1,"2006-02-16 02:30:53","3 days 00:46:00"
697,"2005-05-29 02:04:04",3949,387,"2005-06-04 00:47:04",2,"2006-02-16 02:30:53","5 days 22:43:00"
698,"2005-05-29 02:10:52",1412,109,"2005-06-01 21:52:52",1,"2006-02-16 02:30:53","3 days 19:42:00"
699,"2005-05-29 02:11:44",130,246,"2005-06-04 20:23:44",2,"2006-02-16 02:30:53","6 days 18:12:00"
700,"2005-05-29 02:18:54",500,117,"2005-05-30 05:54:54",1,"2006-02-16 02:30:53","1 day 03:36:00"
701,"2005-05-29 02:26:27",372,112,"2005-06-03 04:59:27",1,"2006-02-16 02:30:53","5 days 02:33:00"
702,"2005-05-29 02:27:30",2556,475,"2005-05-30 01:52:30",2,"2006-02-16 02:30:53","23:25:00"
703,"2005-05-29 02:29:36",1123,269,"2005-06-03 04:54:36",2,"2006-02-16 02:30:53","5 days 02:25:00"
704,"2005-05-29 02:44:43",2628,330,"2005-06-06 01:51:43",2,"2006-02-16 02:30:53","7 days 23:07:00"
705,"2005-05-29 02:48:52",2809,257,"2005-05-30 06:21:52",1,"2006-02-16 02:30:53","1 day 03:33:00"
706,"2005-05-29 03:05:49",2278,60,"2005-06-04 22:48:49",1,"2006-02-16 02:30:53","6 days 19:43:00"
707,"2005-05-29 03:18:19",819,252,"2005-05-30 02:45:19",1,"2006-02-16 02:30:53","23:27:00"
708,"2005-05-29 03:23:47",3133,127,"2005-05-31 21:27:47",2,"2006-02-16 02:30:53","2 days 18:04:00"
709,"2005-05-29 03:48:01",2459,479,"2005-06-06 05:21:01",1,"2006-02-16 02:30:53","8 days 01:33:00"
710,"2005-05-29 03:48:36",194,518,"2005-06-03 05:03:36",1,"2006-02-16 02:30:53","5 days 01:15:00"
711,"2005-05-29 03:49:03",4581,215,"2005-05-31 08:29:03",2,"2006-02-16 02:30:53","2 days 04:40:00"
712,"2005-05-29 04:02:24",4191,313,"2005-05-30 03:09:24",2,"2006-02-16 02:30:53","23:07:00"
713,"2005-05-29 04:10:17",3664,507,"2005-06-07 07:13:17",1,"2006-02-16 02:30:53","9 days 03:03:00"
714,"2005-05-29 04:15:21",2010,452,"2005-06-01 23:05:21",2,"2006-02-16 02:30:53","3 days 18:50:00"
715,"2005-05-29 04:22:41",2030,545,"2005-06-05 09:28:41",1,"2006-02-16 02:30:53","7 days 05:06:00"
716,"2005-05-29 04:35:29",85,36,"2005-06-01 07:42:29",2,"2006-02-16 02:30:53","3 days 03:07:00"
717,"2005-05-29 04:37:44",1383,412,"2005-05-30 05:48:44",2,"2006-02-16 02:30:53","1 day 01:11:00"
718,"2005-05-29 04:52:23",1736,498,"2005-06-02 02:27:23",1,"2006-02-16 02:30:53","3 days 21:35:00"
719,"2005-05-29 05:16:05",267,245,"2005-06-01 07:53:05",2,"2006-02-16 02:30:53","3 days 02:37:00"
720,"2005-05-29 05:17:30",3687,480,"2005-06-06 02:47:30",2,"2006-02-16 02:30:53","7 days 21:30:00"
721,"2005-05-29 05:28:47",1116,44,"2005-05-31 11:24:47",1,"2006-02-16 02:30:53","2 days 05:56:00"
722,"2005-05-29 05:30:31",4540,259,"2005-06-06 04:51:31",1,"2006-02-16 02:30:53","7 days 23:21:00"
723,"2005-05-29 05:34:44",3407,309,"2005-05-30 05:50:44",1,"2006-02-16 02:30:53","1 day 00:16:00"
724,"2005-05-29 05:53:23",3770,416,"2005-06-05 04:01:23",2,"2006-02-16 02:30:53","6 days 22:08:00"
725,"2005-05-29 06:03:41",4088,245,"2005-06-03 08:52:41",2,"2006-02-16 02:30:53","5 days 02:49:00"
726,"2005-05-29 06:05:29",933,452,"2005-06-05 04:40:29",2,"2006-02-16 02:30:53","6 days 22:35:00"
727,"2005-05-29 06:08:15",1629,484,"2005-05-30 07:16:15",1,"2006-02-16 02:30:53","1 day 01:08:00"
728,"2005-05-29 06:12:38",242,551,"2005-06-03 07:41:38",1,"2006-02-16 02:30:53","5 days 01:29:00"
729,"2005-05-29 06:35:13",1688,323,"2005-06-04 03:23:13",2,"2006-02-16 02:30:53","5 days 20:48:00"
730,"2005-05-29 07:00:59",3473,197,"2005-06-06 01:17:59",1,"2006-02-16 02:30:53","7 days 18:17:00"
731,"2005-05-29 07:25:16",4124,5,"2005-05-30 05:21:16",1,"2006-02-16 02:30:53","21:56:00"
732,"2005-05-29 07:32:51",2530,447,"2005-05-30 10:08:51",2,"2006-02-16 02:30:53","1 day 02:36:00"
733,"2005-05-29 07:35:21",2951,363,"2005-06-05 09:14:21",1,"2006-02-16 02:30:53","7 days 01:39:00"
734,"2005-05-29 07:38:52",3084,538,"2005-06-03 10:17:52",2,"2006-02-16 02:30:53","5 days 02:39:00"
735,"2005-05-29 08:08:13",3421,454,"2005-06-07 13:35:13",1,"2006-02-16 02:30:53","9 days 05:27:00"
736,"2005-05-29 08:10:07",3689,276,"2005-06-05 10:21:07",2,"2006-02-16 02:30:53","7 days 02:11:00"
737,"2005-05-29 08:11:31",769,589,"2005-06-04 11:18:31",2,"2006-02-16 02:30:53","6 days 03:07:00"
738,"2005-05-29 08:20:08",2284,256,"2005-06-06 08:59:08",2,"2006-02-16 02:30:53","8 days 00:39:00"
739,"2005-05-29 08:28:18",1183,84,"2005-06-06 09:21:18",2,"2006-02-16 02:30:53","8 days 00:53:00"
740,"2005-05-29 08:30:36",600,89,"2005-06-04 12:47:36",2,"2006-02-16 02:30:53","6 days 04:17:00"
741,"2005-05-29 08:35:49",3189,495,"2005-06-04 11:55:49",1,"2006-02-16 02:30:53","6 days 03:20:00"
742,"2005-05-29 08:36:30",273,483,"2005-06-05 11:30:30",1,"2006-02-16 02:30:53","7 days 02:54:00"
743,"2005-05-29 08:39:02",2528,548,"2005-06-06 08:42:02",2,"2006-02-16 02:30:53","8 days 00:03:00"
744,"2005-05-29 09:13:08",3722,420,"2005-06-01 07:05:08",2,"2006-02-16 02:30:53","2 days 21:52:00"
745,"2005-05-29 09:22:57",581,152,"2005-06-01 09:10:57",1,"2006-02-16 02:30:53","2 days 23:48:00"
746,"2005-05-29 09:25:10",4272,130,"2005-06-02 04:20:10",2,"2006-02-16 02:30:53","3 days 18:55:00"
747,"2005-05-29 09:26:34",1993,291,"2005-06-05 07:28:34",1,"2006-02-16 02:30:53","6 days 22:02:00"
748,"2005-05-29 09:27:00",2803,7,"2005-06-03 04:25:00",1,"2006-02-16 02:30:53","4 days 18:58:00"
749,"2005-05-29 09:33:33",1146,375,"2005-05-31 11:45:33",2,"2006-02-16 02:30:53","2 days 02:12:00"
750,"2005-05-29 09:41:40",730,269,"2005-05-30 13:31:40",1,"2006-02-16 02:30:53","1 day 03:50:00"
751,"2005-05-29 09:55:43",2711,53,"2005-06-02 04:54:43",1,"2006-02-16 02:30:53","3 days 18:59:00"
752,"2005-05-29 10:14:15",1720,126,"2005-06-04 06:30:15",1,"2006-02-16 02:30:53","5 days 20:16:00"
753,"2005-05-29 10:16:42",1021,135,"2005-06-05 08:52:42",2,"2006-02-16 02:30:53","6 days 22:36:00"
754,"2005-05-29 10:18:59",734,281,"2005-06-04 05:03:59",2,"2006-02-16 02:30:53","5 days 18:45:00"
755,"2005-05-29 10:26:29",3090,576,"2005-06-01 10:25:29",2,"2006-02-16 02:30:53","2 days 23:59:00"
756,"2005-05-29 10:28:45",3152,201,"2005-06-04 12:50:45",1,"2006-02-16 02:30:53","6 days 02:22:00"
757,"2005-05-29 10:29:47",1067,435,"2005-06-07 15:27:47",1,"2006-02-16 02:30:53","9 days 04:58:00"
758,"2005-05-29 10:31:56",1191,563,"2005-06-01 14:53:56",2,"2006-02-16 02:30:53","3 days 04:22:00"
759,"2005-05-29 10:57:57",2367,179,"2005-06-07 16:23:57",2,"2006-02-16 02:30:53","9 days 05:26:00"
760,"2005-05-29 11:07:25",3250,77,"2005-06-02 14:16:25",1,"2006-02-16 02:30:53","4 days 03:09:00"
761,"2005-05-29 11:09:01",2342,58,"2005-06-03 16:18:01",2,"2006-02-16 02:30:53","5 days 05:09:00"
762,"2005-05-29 11:15:51",3683,146,"2005-06-06 07:48:51",1,"2006-02-16 02:30:53","7 days 20:33:00"
763,"2005-05-29 11:32:15",2022,50,"2005-05-31 17:31:15",1,"2006-02-16 02:30:53","2 days 05:59:00"
764,"2005-05-29 11:37:35",1069,149,"2005-05-31 16:47:35",1,"2006-02-16 02:30:53","2 days 05:10:00"
765,"2005-05-29 11:38:34",515,69,"2005-06-02 17:04:34",1,"2006-02-16 02:30:53","4 days 05:26:00"
766,"2005-05-29 11:47:02",2154,383,"2005-06-06 07:14:02",1,"2006-02-16 02:30:53","7 days 19:27:00"
767,"2005-05-29 12:20:19",687,67,"2005-06-02 14:15:19",2,"2006-02-16 02:30:53","4 days 01:55:00"
768,"2005-05-29 12:30:46",2895,566,"2005-06-07 09:00:46",2,"2006-02-16 02:30:53","8 days 20:30:00"
769,"2005-05-29 12:51:44",1523,575,"2005-06-01 17:43:44",1,"2006-02-16 02:30:53","3 days 04:52:00"
770,"2005-05-29 12:56:50",2491,405,"2005-06-07 15:54:50",2,"2006-02-16 02:30:53","9 days 02:58:00"
771,"2005-05-29 12:59:14",353,476,"2005-06-01 16:05:14",2,"2006-02-16 02:30:53","3 days 03:06:00"
772,"2005-05-29 13:08:06",3319,556,"2005-06-06 08:19:06",1,"2006-02-16 02:30:53","7 days 19:11:00"
773,"2005-05-29 13:18:05",245,563,"2005-06-07 17:22:05",1,"2006-02-16 02:30:53","9 days 04:04:00"
774,"2005-05-29 13:19:43",1188,575,"2005-06-01 18:51:43",1,"2006-02-16 02:30:53","3 days 05:32:00"
775,"2005-05-29 13:23:26",1197,124,"2005-05-30 07:53:26",2,"2006-02-16 02:30:53","18:30:00"
776,"2005-05-29 13:35:35",4339,113,"2005-06-03 17:33:35",1,"2006-02-16 02:30:53","5 days 03:58:00"
777,"2005-05-29 14:07:58",451,360,"2005-06-03 08:41:58",2,"2006-02-16 02:30:53","4 days 18:34:00"
778,"2005-05-29 14:09:53",1816,535,"2005-06-05 20:05:53",1,"2006-02-16 02:30:53","7 days 05:56:00"
779,"2005-05-29 14:17:17",533,105,"2005-06-06 16:46:17",1,"2006-02-16 02:30:53","8 days 02:29:00"
780,"2005-05-29 14:18:32",1919,300,"2005-06-06 20:14:32",1,"2006-02-16 02:30:53","8 days 05:56:00"
781,"2005-05-29 14:23:58",88,313,"2005-05-30 17:44:58",1,"2006-02-16 02:30:53","1 day 03:21:00"
782,"2005-05-29 14:38:57",2255,596,"2005-06-02 13:18:57",2,"2006-02-16 02:30:53","3 days 22:40:00"
783,"2005-05-29 14:41:18",3046,53,"2005-06-06 10:39:18",2,"2006-02-16 02:30:53","7 days 19:58:00"
784,"2005-05-29 14:44:22",2936,352,"2005-06-01 17:28:22",2,"2006-02-16 02:30:53","3 days 02:44:00"
785,"2005-05-29 15:08:41",39,72,"2005-05-30 15:51:41",1,"2006-02-16 02:30:53","1 day 00:43:00"
786,"2005-05-29 15:17:28",2637,439,"2005-06-07 10:07:28",2,"2006-02-16 02:30:53","8 days 18:50:00"
787,"2005-05-29 16:03:03",3919,27,"2005-06-07 11:07:03",2,"2006-02-16 02:30:53","8 days 19:04:00"
788,"2005-05-29 16:13:55",763,562,"2005-05-31 16:40:55",1,"2006-02-16 02:30:53","2 days 00:27:00"
789,"2005-05-29 16:17:07",708,553,"2005-06-06 18:15:07",1,"2006-02-16 02:30:53","8 days 01:58:00"
790,"2005-05-29 16:19:29",2858,593,"2005-06-02 17:22:29",2,"2006-02-16 02:30:53","4 days 01:03:00"
791,"2005-05-29 16:30:42",1554,284,"2005-06-01 19:11:42",1,"2006-02-16 02:30:53","3 days 02:41:00"
792,"2005-05-29 16:32:10",2841,261,"2005-05-31 18:01:10",1,"2006-02-16 02:30:53","2 days 01:29:00"
793,"2005-05-29 16:44:08",379,528,"2005-06-06 19:21:08",2,"2006-02-16 02:30:53","8 days 02:37:00"
794,"2005-05-29 16:44:11",1995,50,"2005-06-05 16:11:11",1,"2006-02-16 02:30:53","6 days 23:27:00"
795,"2005-05-29 16:57:39",609,551,"2005-06-01 11:33:39",2,"2006-02-16 02:30:53","2 days 18:36:00"
796,"2005-05-29 16:59:44",2697,26,"2005-06-03 16:22:44",2,"2006-02-16 02:30:53","4 days 23:23:00"
797,"2005-05-29 17:12:17",1446,244,"2005-06-03 16:06:17",1,"2006-02-16 02:30:53","4 days 22:54:00"
798,"2005-05-29 17:23:43",1102,134,"2005-06-01 13:06:43",2,"2006-02-16 02:30:53","2 days 19:43:00"
799,"2005-05-29 17:24:48",1713,429,"2005-06-05 12:25:48",1,"2006-02-16 02:30:53","6 days 19:01:00"
800,"2005-05-29 17:28:12",441,472,"2005-05-30 14:59:12",1,"2006-02-16 02:30:53","21:31:00"
801,"2005-05-29 17:35:50",1642,402,"2005-06-04 17:05:50",2,"2006-02-16 02:30:53","5 days 23:30:00"
802,"2005-05-29 17:38:59",785,350,"2005-05-31 22:42:59",2,"2006-02-16 02:30:53","2 days 05:04:00"
803,"2005-05-29 17:52:30",1602,32,"2005-05-30 14:35:30",2,"2006-02-16 02:30:53","20:43:00"
804,"2005-05-29 18:10:24",3909,171,"2005-06-06 22:53:24",1,"2006-02-16 02:30:53","8 days 04:43:00"
805,"2005-05-29 18:18:18",3132,232,"2005-06-07 15:11:18",2,"2006-02-16 02:30:53","8 days 20:53:00"
806,"2005-05-29 18:31:30",2386,435,"2005-05-31 00:18:30",2,"2006-02-16 02:30:53","1 day 05:47:00"
807,"2005-05-29 18:50:50",2195,235,"2005-06-03 18:36:50",2,"2006-02-16 02:30:53","4 days 23:46:00"
808,"2005-05-29 19:08:20",1928,104,"2005-06-06 20:32:20",2,"2006-02-16 02:30:53","8 days 01:24:00"
809,"2005-05-29 19:10:20",2114,222,"2005-06-05 19:05:20",2,"2006-02-16 02:30:53","6 days 23:55:00"
810,"2005-05-29 19:12:04",2533,346,"2005-06-04 21:12:04",2,"2006-02-16 02:30:53","6 days 02:00:00"
811,"2005-05-29 19:30:42",4419,401,"2005-06-02 16:19:42",2,"2006-02-16 02:30:53","3 days 20:49:00"
812,"2005-05-29 20:00:30",1099,225,"2005-05-30 19:43:30",2,"2006-02-16 02:30:53","23:43:00"
813,"2005-05-29 20:14:34",4554,344,"2005-06-05 20:56:34",1,"2006-02-16 02:30:53","7 days 00:42:00"
814,"2005-05-29 20:16:12",1572,134,"2005-06-07 17:47:12",1,"2006-02-16 02:30:53","8 days 21:31:00"
815,"2005-05-29 20:24:28",3757,14,"2005-06-03 15:32:28",1,"2006-02-16 02:30:53","4 days 19:08:00"
816,"2005-05-29 20:26:39",630,474,"2005-06-06 22:31:39",2,"2006-02-16 02:30:53","8 days 02:05:00"
817,"2005-05-29 20:39:14",186,554,"2005-05-31 18:24:14",1,"2006-02-16 02:30:53","1 day 21:45:00"
818,"2005-05-29 20:47:53",4106,321,"2005-06-02 23:18:53",2,"2006-02-16 02:30:53","4 days 02:31:00"
819,"2005-05-29 21:00:32",623,511,"2005-06-02 15:15:32",2,"2006-02-16 02:30:53","3 days 18:15:00"
820,"2005-05-29 21:07:22",2584,22,"2005-06-07 00:22:22",2,"2006-02-16 02:30:53","8 days 03:15:00"
821,"2005-05-29 21:31:12",3380,348,"2005-06-04 22:49:12",1,"2006-02-16 02:30:53","6 days 01:18:00"
822,"2005-05-29 21:36:00",2634,480,"2005-06-07 17:24:00",1,"2006-02-16 02:30:53","8 days 19:48:00"
823,"2005-05-29 21:39:37",3249,441,"2005-05-30 22:06:37",1,"2006-02-16 02:30:53","1 day 00:27:00"
824,"2005-05-29 21:45:32",3518,357,"2005-05-31 19:01:32",1,"2006-02-16 02:30:53","1 day 21:16:00"
825,"2005-05-29 21:49:41",712,371,"2005-06-04 20:27:41",2,"2006-02-16 02:30:53","5 days 22:38:00"
826,"2005-05-29 21:56:15",2263,207,"2005-06-08 03:18:15",1,"2006-02-16 02:30:53","9 days 05:22:00"
827,"2005-05-29 21:58:43",62,573,"2005-06-06 00:54:43",1,"2006-02-16 02:30:53","7 days 02:56:00"
828,"2005-05-29 22:14:55",2468,217,"2005-05-30 17:22:55",1,"2006-02-16 02:30:53","19:08:00"
829,"2005-05-29 22:16:42",1684,371,"2005-06-06 01:38:42",1,"2006-02-16 02:30:53","7 days 03:22:00"
830,"2005-05-29 22:43:55",3464,3,"2005-06-01 17:43:55",1,"2006-02-16 02:30:53","2 days 19:00:00"
831,"2005-05-29 22:50:25",3912,509,"2005-06-06 02:27:25",1,"2006-02-16 02:30:53","7 days 03:37:00"
832,"2005-05-29 22:51:20",1381,159,"2005-06-07 17:37:20",2,"2006-02-16 02:30:53","8 days 18:46:00"
833,"2005-05-29 23:21:56",2898,417,"2005-06-02 18:40:56",1,"2006-02-16 02:30:53","3 days 19:19:00"
834,"2005-05-29 23:24:30",3628,84,"2005-05-30 22:00:30",2,"2006-02-16 02:30:53","22:36:00"
835,"2005-05-29 23:37:00",299,381,"2005-06-02 23:38:00",1,"2006-02-16 02:30:53","4 days 00:01:00"
836,"2005-05-29 23:56:42",3140,368,"2005-05-31 04:11:42",2,"2006-02-16 02:30:53","1 day 04:15:00"
837,"2005-05-30 00:02:08",977,172,"2005-06-02 05:31:08",2,"2006-02-16 02:30:53","3 days 05:29:00"
838,"2005-05-30 00:27:57",2859,504,"2005-06-06 22:19:57",2,"2006-02-16 02:30:53","7 days 21:52:00"
839,"2005-05-30 00:28:12",1886,337,"2005-06-08 02:43:12",1,"2006-02-16 02:30:53","9 days 02:15:00"
840,"2005-05-30 00:28:41",4049,79,"2005-05-31 20:39:41",2,"2006-02-16 02:30:53","1 day 20:11:00"
841,"2005-05-30 00:31:17",4318,387,"2005-06-02 19:14:17",1,"2006-02-16 02:30:53","3 days 18:43:00"
842,"2005-05-30 00:32:04",2328,238,"2005-06-01 02:21:04",1,"2006-02-16 02:30:53","2 days 01:49:00"
843,"2005-05-30 00:44:24",2214,313,"2005-05-31 00:58:24",2,"2006-02-16 02:30:53","1 day 00:14:00"
844,"2005-05-30 00:58:20",536,429,"2005-06-01 00:38:20",1,"2006-02-16 02:30:53","1 day 23:40:00"
845,"2005-05-30 01:17:25",2001,72,"2005-06-07 02:00:25",1,"2006-02-16 02:30:53","8 days 00:43:00"
846,"2005-05-30 01:17:45",938,49,"2005-06-01 00:56:45",2,"2006-02-16 02:30:53","1 day 23:39:00"
847,"2005-05-30 01:18:15",4387,380,"2005-06-06 20:20:15",2,"2006-02-16 02:30:53","7 days 19:02:00"
848,"2005-05-30 01:19:53",1363,436,"2005-06-05 23:40:53",1,"2006-02-16 02:30:53","6 days 22:21:00"
849,"2005-05-30 01:23:07",2424,449,"2005-06-07 01:50:07",1,"2006-02-16 02:30:53","8 days 00:27:00"
850,"2005-05-30 01:35:12",2390,517,"2005-05-31 01:51:12",1,"2006-02-16 02:30:53","1 day 00:16:00"
851,"2005-05-30 01:35:15",2780,530,"2005-06-06 07:27:15",1,"2006-02-16 02:30:53","7 days 05:52:00"
852,"2005-05-30 01:36:57",1622,549,"2005-06-01 22:44:57",1,"2006-02-16 02:30:53","2 days 21:08:00"
853,"2005-05-30 01:43:31",3693,122,"2005-06-01 02:05:31",1,"2006-02-16 02:30:53","2 days 00:22:00"
854,"2005-05-30 01:56:11",921,369,"2005-06-01 06:34:11",2,"2006-02-16 02:30:53","2 days 04:38:00"
855,"2005-05-30 02:00:28",2527,406,"2005-06-03 20:16:28",2,"2006-02-16 02:30:53","4 days 18:16:00"
856,"2005-05-30 02:01:21",3969,53,"2005-06-07 03:25:21",1,"2006-02-16 02:30:53","8 days 01:24:00"
857,"2005-05-30 02:01:23",2569,204,"2005-06-02 06:07:23",2,"2006-02-16 02:30:53","3 days 04:06:00"
858,"2005-05-30 02:10:32",1258,358,"2005-06-01 04:42:32",1,"2006-02-16 02:30:53","2 days 02:32:00"
859,"2005-05-30 02:36:20",3032,79,"2005-06-02 07:49:20",2,"2006-02-16 02:30:53","3 days 05:13:00"
860,"2005-05-30 02:45:16",578,276,"2005-06-08 07:28:16",1,"2006-02-16 02:30:53","9 days 04:43:00"
861,"2005-05-30 02:48:32",3711,502,"2005-06-06 05:43:32",1,"2006-02-16 02:30:53","7 days 02:55:00"
862,"2005-05-30 03:09:11",1186,328,"2005-06-03 21:27:11",1,"2006-02-16 02:30:53","4 days 18:18:00"
863,"2005-05-30 03:14:59",3999,379,"2005-06-05 04:34:59",2,"2006-02-16 02:30:53","6 days 01:20:00"
864,"2005-05-30 03:27:17",2777,544,"2005-06-06 08:28:17",1,"2006-02-16 02:30:53","7 days 05:01:00"
865,"2005-05-30 03:39:44",3183,154,"2005-06-07 08:10:44",2,"2006-02-16 02:30:53","8 days 04:31:00"
866,"2005-05-30 03:43:54",2867,8,"2005-06-08 04:28:54",1,"2006-02-16 02:30:53","9 days 00:45:00"
867,"2005-05-30 03:54:43",3389,99,"2005-06-01 22:59:43",1,"2006-02-16 02:30:53","2 days 19:05:00"
868,"2005-05-30 04:19:55",3604,28,"2005-05-31 02:28:55",1,"2006-02-16 02:30:53","22:09:00"
869,"2005-05-30 04:22:06",3399,296,"2005-06-03 09:18:06",2,"2006-02-16 02:30:53","4 days 04:56:00"
870,"2005-05-30 04:25:47",2903,391,"2005-06-06 04:32:47",1,"2006-02-16 02:30:53","7 days 00:07:00"
871,"2005-05-30 05:01:30",4573,303,"2005-06-04 06:22:30",2,"2006-02-16 02:30:53","5 days 01:21:00"
872,"2005-05-30 05:03:04",3904,548,"2005-06-06 10:35:04",1,"2006-02-16 02:30:53","7 days 05:32:00"
873,"2005-05-30 05:15:20",4568,375,"2005-06-07 00:49:20",2,"2006-02-16 02:30:53","7 days 19:34:00"
874,"2005-05-30 05:36:21",363,52,"2005-06-01 09:32:21",1,"2006-02-16 02:30:53","2 days 03:56:00"
875,"2005-05-30 05:38:24",1428,326,"2005-06-06 00:34:24",2,"2006-02-16 02:30:53","6 days 18:56:00"
876,"2005-05-30 05:41:22",1471,339,"2005-06-07 09:06:22",2,"2006-02-16 02:30:53","8 days 03:25:00"
877,"2005-05-30 05:48:59",886,9,"2005-06-02 09:30:59",1,"2006-02-16 02:30:53","3 days 03:42:00"
878,"2005-05-30 05:49:13",4265,323,"2005-06-07 04:35:13",1,"2006-02-16 02:30:53","7 days 22:46:00"
879,"2005-05-30 05:49:42",4021,482,"2005-06-05 01:45:42",2,"2006-02-16 02:30:53","5 days 19:56:00"
880,"2005-05-30 06:12:33",1819,460,"2005-06-02 04:35:33",2,"2006-02-16 02:30:53","2 days 22:23:00"
881,"2005-05-30 06:15:36",602,242,"2005-06-02 10:21:36",1,"2006-02-16 02:30:53","3 days 04:06:00"
882,"2005-05-30 06:16:06",3841,477,"2005-06-02 11:57:06",1,"2006-02-16 02:30:53","3 days 05:41:00"
883,"2005-05-30 06:21:05",2271,399,"2005-06-07 04:50:05",2,"2006-02-16 02:30:53","7 days 22:29:00"
884,"2005-05-30 06:41:32",4079,17,"2005-05-31 07:39:32",1,"2006-02-16 02:30:53","1 day 00:58:00"
885,"2005-05-30 06:54:28",646,62,"2005-06-03 07:03:28",2,"2006-02-16 02:30:53","4 days 00:09:00"
886,"2005-05-30 06:54:51",4356,393,"2005-06-01 06:04:51",2,"2006-02-16 02:30:53","1 day 23:10:00"
887,"2005-05-30 07:10:00",2727,16,"2005-06-01 06:48:00",2,"2006-02-16 02:30:53","1 day 23:38:00"
888,"2005-05-30 07:13:14",387,128,"2005-06-06 09:50:14",1,"2006-02-16 02:30:53","7 days 02:37:00"
889,"2005-05-30 07:14:53",1299,114,"2005-05-31 07:56:53",2,"2006-02-16 02:30:53","1 day 00:42:00"
890,"2005-05-30 07:43:04",1464,349,"2005-06-01 11:26:04",1,"2006-02-16 02:30:53","2 days 03:43:00"
891,"2005-05-30 07:43:12",2611,391,"2005-06-08 09:21:12",1,"2006-02-16 02:30:53","9 days 01:38:00"
892,"2005-05-30 08:02:56",471,274,"2005-06-05 12:51:56",1,"2006-02-16 02:30:53","6 days 04:49:00"
893,"2005-05-30 08:06:59",3260,502,"2005-06-07 08:23:59",2,"2006-02-16 02:30:53","8 days 00:17:00"
894,"2005-05-30 08:31:31",1118,400,"2005-06-07 12:39:31",1,"2006-02-16 02:30:53","8 days 04:08:00"
895,"2005-05-30 08:50:43",2744,192,"2005-06-05 10:58:43",1,"2006-02-16 02:30:53","6 days 02:08:00"
896,"2005-05-30 09:03:52",2817,207,"2005-06-05 07:37:52",2,"2006-02-16 02:30:53","5 days 22:34:00"
897,"2005-05-30 09:10:01",1334,432,"2005-06-08 03:43:01",1,"2006-02-16 02:30:53","8 days 18:33:00"
898,"2005-05-30 09:26:19",3497,384,"2005-06-01 10:45:19",2,"2006-02-16 02:30:53","2 days 01:19:00"
899,"2005-05-30 09:29:30",1096,156,"2005-06-06 12:39:30",2,"2006-02-16 02:30:53","7 days 03:10:00"
900,"2005-05-30 09:38:41",3543,586,"2005-06-07 11:54:41",1,"2006-02-16 02:30:53","8 days 02:16:00"
901,"2005-05-30 09:40:40",760,259,"2005-06-02 10:32:40",1,"2006-02-16 02:30:53","3 days 00:52:00"
902,"2005-05-30 09:53:36",1514,561,"2005-06-07 12:10:36",1,"2006-02-16 02:30:53","8 days 02:17:00"
903,"2005-05-30 10:11:29",2423,197,"2005-06-03 09:33:29",1,"2006-02-16 02:30:53","3 days 23:22:00"
904,"2005-05-30 10:19:42",2466,44,"2005-06-05 04:58:42",2,"2006-02-16 02:30:53","5 days 18:39:00"
905,"2005-05-30 10:25:00",4372,50,"2005-06-06 06:23:00",1,"2006-02-16 02:30:53","6 days 19:58:00"
906,"2005-05-30 10:30:38",1862,549,"2005-06-07 06:44:38",2,"2006-02-16 02:30:53","7 days 20:14:00"
